triggers	path	source	verified
read-shortcuts, get_value returns a bare value for one field and a row for two or more, orders by nothing at all unless order_by is passed, count answers from a day-old cache only while it has no filters, get_value, get_values, get_values_from_single, get_single_value, get_singles_value, count, get_last_doc, get_cached_value, value_cache, DefaultOrderBy, apply_order_by, DoesNotExistError, frappe.db.get_value with a list of fields, frappe.db.count stale, get_last_doc raises, my code broke the moment i asked for a second column, why do i get a plain value sometimes and a whole row other times, asking for one column gives me the value but two columns give me something i cannot unpack, the lookup hands me a different record every time i run it, which record comes back when more than one matches the filter, i keep getting the wrong record back and it changes between runs, i cannot tell if the record is missing or the column is just empty, the total on my page is a day behind and never refreshes, records i deleted are still being counted in the total, why is my count still wrong after i added rows, asking for the newest record throws an error instead of coming back empty, how do i get the most recently changed record instead of the most recently created one, read shortcuts	knowledge/document/read-shortcuts.md	-	-
read, frappe.qb.get_query runs no permission check and has no parameter to ask for one, the class that would check reads the tables back out of the compiled sql and nothing in the tree calls it, Engine.get_query, apply_filters, apply_list_filters, apply_dict_filters, parse_fields, get_function_object, ChildQuery, DynamicTableField, Permission.check_permissions, exists, get_value, get_values, get_all, get_list, count, DatabaseQuery, or_filters, get_cached_doc, can_cache_doc, get_doc, `as_iterator` only works with `as_list=True` or `as_dict=True`, Use of sub-query or function is restricted, Illegal SQL Query, frappe.qb permission check, query builder bypasses permissions, users can see records they are not supposed to see, my query ignores the access rules i set up, why does one way of reading data respect roles and another way does not, restricted people are getting everyone's rows in the list, the query comes back with nothing but there is definitely matching data, no error and no rows either i cannot tell what went wrong, how do i write an either-or condition when reading rows, my either or condition quietly returns zero results, i get an attribute error deep inside the reading code with no useful message, adding a sum or a count to my read blows up before it even runs, the existence check says yes for a record that is not actually there	knowledge/document/read.md	-	-
rename-doc, a rename_doc patch renames only the stored row, import_file deletes and re-inserts whatever row matches a shipped record's json name, a rename patch and the json name that still names the old key together re-create the record under both names, import_file, delete_old_doc, IMPORTABLE_DOCTYPES, sync_dashboards, autoname, Number Card, Document Type and Function are required to create a number card, Aggregate Field is required to create a number card, Parent Document Type is required to create a number card, rename a document across sites, rename_doc patch, the old record came back by itself after i renamed it, i renamed it it worked and then the next deploy undid it, why does a renamed record reappear under its old name, we now have two copies one with the old name and one with the new, renaming across all our sites keeps reverting, the rename holds on one site and reverts on another, how do i rename a record that ships with the app so it stays renamed, the dashboard tile was recreated under its old name after the upgrade, does renaming an approval flow behave the same way, the rename broke the translated label on the card, rename doc	knowledge/document/rename-doc.md	-	-
rename-field, rename_field copies the old column into the new one and never drops it, when its validate block finds nothing to rename it prints one line to stdout and returns with no exception, a stamped patch can silently move no data, rename_field, pre_model_sync, post_model_sync, rename a doctype field, rename_field does not drop old column, the old column is still sitting in the table after i renamed the field, renaming the field did not move any of my data, the upgrade said it finished but the new field is empty, why is all my data still in the old column, no error anywhere and yet zero rows were moved, how do i check that a field rename actually did something, should i worry about leftover columns piling up over releases, my upgrade step ran too early and found nothing to change, the rename step runs before the new field even exists, a step that reads a field this release removes finds nothing at all, rename field	knowledge/document/rename-field.md	-	-
role-auto-created, every role a doctype names in its own permissions block is auto-created with desk_access = 1 on sync, before sync_fixtures runs, a seeder that sets desk_access off loses the race on any run its hook entry is missing from and only a fixture wins every time, on_update, make_module_and_roles, AUTOMATIC_ROLES, sync_all, sync_fixtures, Doctype, Fieldname, Not in Developer Mode! Set in site_config.json or make, Not allowed to create custom Virtual DocType., role auto created from doctype permissions, new role appears automatically, a role i never created showed up on its own, new roles keep appearing after every upgrade, why does the system add roles i did not ask for, the role i set to have no back office access keeps getting it back, my setting on the role is reset every time we upgrade, how do i stop a role from being able to open the back office, the script that fixes the role works some runs and not others, roles are being created with the wrong defaults, which roles are always added to everything no matter what, my change to the role is overwritten during the upgrade, role auto created	knowledge/document/role-auto-created.md	-	-
save, the controller's validate runs after the framework has already set defaults, resolved every fetch_from and checked permissions, before the framework validates its own field properties, where a hand-written check sits decides whether it never fires or throws first, insert, run_before_save_methods, run_post_save_methods, _validate, _validate_links, _set_defaults, set_docstatus, check_if_latest, check_if_locked, validate_higher_perm_levels, set_new_name, set_title_field, update_children, clear_cache, notify_update, save_version, load_doc_before_save, Error: Document has been modified after you have opened it, order of hooks on save, validate runs before or after defaults, my validation check never runs no matter what i put in it, why does my check in the code never fire when i save the record, the custom error i wrote never shows up on save, i get my own error message instead of the required field message, the wrong error text comes up when a mandatory field is empty, why does my error hide the built in required field warning, it keeps telling me the document has been modified after i opened it, saving fails saying someone else changed the record but nobody did, why do i get a modified after you opened it error on every save, the value i read right after saving is not the one that got stored, the child table rows end up with a different status than the parent, which of my code hooks runs first when a record is saved	knowledge/document/save.md	-	-
service-level-agreement, apply is registered under doc_events["*"]["validate"], any doctype named on a service level agreement record acquires sla fields and a validate handler without its controller declaring either, apply, get_documents_with_active_service_level_agreement, set_documents_with_active_service_level_agreement, remove_sla_if_applied, before_insert, create_docfields, create_custom_fields, create_communication, set_first_response_time, has_website_permission, doc_events, Issue, Select a Default Priority., Start Time can, The Condition, sla doctype applies to which doctypes, service level agreement validate hook, sla timer fields showed up on a form i never set them up on, why does every record type suddenly have response time fields, response due and resolution due appeared on my custom form out of nowhere, my sla dates get wiped out every time i save the ticket, the response deadline keeps clearing itself for no reason, why are the sla times blank after saving even though i filled them, my custom ticket form has sla timers but incoming emails do not attach to it, replies by email are not being linked to my custom support form, how do i turn on sla tracking for a record type i built myself, the first response time is never recorded on my own ticket type, why does the customer portal show tickets but not my custom ones, service level agreement	knowledge/document/service-level-agreement.md	-	-
states, a state's allow_edit role is read only by the desk, the docstatus jumps between states are refused when the workflow is saved rather than when a document moves, validate_docstatus, state, doc_status, update_field, update_value, allow_edit, message, next_action_email_template, is_optional_state, avoid_status_override, send_email, apply_workflow, validate_workflow, set_workflow_state_on_action, get_next_possible_transitions, get_state_optional_field_value, get_default_state, get_document_state_roles, is_read_only, get_indicator, refresh, Workflow, Workflow Document State, Workflow Action, Workflow State not set, Not a valid Workflow Action, Self approval is not allowed, workflow state allow_edit role, docstatus jump refused, the form is greyed out for the user but they can still change it from the api, someone edited a record at a stage where editing should be blocked, why is the read only stage not actually stopping edits, it refuses to let me save my approval setup and points at a row number, i cannot save the approval steps because of an invalid status jump, why can a draft not go straight to a cancelled stage, no approval request or email is sent for one of the stages, the approver never gets notified for a particular step, why is there no pending action showing for this stage, new records start in the wrong stage, the second field that should change with the stage never updates, approval emails stopped going out even though notifications are on	knowledge/document/states.md	-	-
submit, the action is chosen by comparing the docstatus already read from the database with the one now set on the object, a second submit becomes update_after_submit and two requests that both read a draft both submit, _submit, set_docstatus, check_docstatus_transition, validate_update_after_submit, run_before_save_methods, run_post_save_methods, DocStatus, is_draft, is_submitted, is_cancelled, get_value, get_values, get_singles_dict, DocstatusTransitionError, Error: Document has been modified after you have opened it, `as_iterator` only works with `as_list=True` or `as_dict=True`, submit action docstatus, how does frappe decide submit vs update, two people clicked submit at the same time and the entry posted twice, duplicate postings when the same request is sent twice quickly, why did the same document create two sets of entries, the value i change on a submitted record is silently ignored, editing a field after submitting does nothing and no error appears, why can i not change this field once the record is submitted, i cannot put a submitted record back to draft, how do i reopen a submitted document as a draft again, my checks run a second time when i submit and i did not expect that, the code that should run once on submit did not run the second time, clicking submit again asks for a different permission than before, the document was submitted and now cannot be changed or edited without first cancelling and amending it	knowledge/document/submit.md	-	-
transaction, a rollback called with no save_point discards every row written since the transaction began and resets the before_commit and after_commit queues, work an earlier successful part of the request had queued never runs and nothing announces either loss, Database.commit, Database.rollback, Database.savepoint, Database.release_savepoint, Database.begin, before_commit, after_commit, before_rollback, after_rollback, savepoint, add_unique, sync_database, application, SAFE_HTTP_METHODS, UNSAFE_HTTP_METHODS, execute_job, `as_iterator` only works with `as_list=True` or `as_dict=True`, Invalid request arguments, Invalid Request, frappe.db.rollback savepoint, before_commit and after_commit queues, everything i saved earlier in the run disappeared and nothing raised an error, half my records vanished after one bad row in the loop, why did all my earlier saved rows get thrown away silently, the background job i queued after saving never ran, queued follow up work is never picked up after an error in the same run, why does my after save task get dropped instead of just delayed, the record i create in a read only endpoint is never actually saved, data written by a get request disappears right after the response, why does calling my endpoint from the browser url not save anything, i get an error saying the save point does not exist, rolling back after changing a table structure blows up, my error log entry is gone whenever the operation fails	knowledge/document/transaction.md	-	-
transitions, every transition check except self-approval runs on the save path, writing the state field directly passes a transition whose allow_self_approval is off, get_transitions, is_transition_condition_satisfied, get_workflow_safe_globals, apply_workflow, validate_workflow, has_approval_access, get_common_transition_actions, bulk_workflow_approval, _validate, get_roles, validate, disable_role, remove_roles, state, action, next_state, allowed, allow_self_approval, condition, send_email_to_creator, show_actions, setup_btn, Role, Workflow Transition, Workflow State not set, Not a valid Workflow Action, Self approval is not allowed, workflow transition condition, self approval allowed, the person who raised the request approved it himself and nothing stopped him, someone approved their own document even though self approval is switched off, why can the same user create and approve when i turned self approval off, i keep getting told this is not a valid action but the button was right there, clicking approve fails with a message about an invalid action, why does the approval refuse with an invalid action message and name nothing, the approval works when i test it and breaks for everyone else, the approve buttons never show up for normal users but they show for me as admin, why do the approval buttons disappear for the people who actually need them, i turned the role back on and people still cannot approve anything, re-enabling the role gave nobody their access back, the new record refuses to be created in the state i asked for	knowledge/document/transitions.md	-	-
unique-index, dbcolumn.get_definition writes not null default only for check, int, currency, float and percent, every other fieldtype in a composite unique index is nullable and two rows that both leave that member empty do not collide because two nulls are never equal, DbColumn.get_definition, default_fields, unique constraint on multiple fields, composite unique index, duplicate rows still get saved when one of the fields is left blank, i set two fields to be unique together and duplicates keep appearing, why does it let me save the same record twice when one field is empty, the duplicate check only works when every field is filled in, the database shows the uniqueness rule but it never blocks anything, my test proves the constraint exists yet duplicates still go through, the no duplicate rule looks correct and does nothing in real data, how do i stop duplicates only among drafts and still allow cancelled ones, i want the duplicate check to ignore cancelled and submitted records, there is no tick box to make the rule depend on whether the record is cancelled, unique index	knowledge/document/unique-index.md	-	-
validation, only some docfield properties are checked on the server, replacing a controller check with mandatory_depends_on or read_only_depends_on moves the rule into the browser and every api, patch, job and import then skips it, _validate, _validate_non_negative, validate_set_only_once, _validate_links, get_invalid_links, validate_workflow, _get_missing_mandatory_fields, _validate_selects, _validate_data_fields, _validate_length, _sync_autoname_field, set_fetch_from_value, get_set_only_once_fields, get_fields_to_fetch, _field_autoname, refresh_dependency, set_dependant_property, is_docfield_mandatory, DEPENDENCY_PROPERTIES, NonNegativeError, CannotChangeConstantError, LinkValidationError, Error: Document has been modified after you have opened it, Please check the value of, Special Characters except, mandatory field not enforced, server side field validation, a field that is supposed to be required got saved empty by a script, the conditional required field is ignored when records come in from the importer, why is my required-when rule skipped by the api but enforced on the screen, a field nobody is allowed to edit got changed by a background job, the read only rule holds on the form and holds nowhere else, saving without changing anything complains that a value cannot be modified, it says the field can only be set once even though i did not touch it, why do i get a cannot change error on a save that changed nothing, negative numbers still get saved even though i ticked the no negative box, the record saved with a link pointing at something that does not exist, the bad link is accepted on some fields and refused on others, spaces keep getting trimmed off the field the record name is built from	knowledge/document/validation.md	-	-
workflow-action-orphans, process_workflow_actions is the only native path that clears a workflow action row, it fires from the document lifecycle alone, log settings carries no entry for the doctype, a state change made outside the lifecycle or a hard delete leaves a stale open row nothing native ever clears, process_workflow_actions, is_workflow_action_already_created, clear_workflow_actions, update_completed_workflow_actions, LogSettings, Workflow Action, Log Settings, workflow action row not cleared, stale workflow action, people still see approval requests for documents that were already finished, old pending approvals never disappear from the list, why are there approval items sitting there for documents that are long closed, i changed the status directly in the database and the pending approval stayed open, after a data import all the old approval requests are still waiting, turning the approval flow off left everyone with stale pending items, the document was deleted and its approval request is still listed, the log cleanup never removes these leftover approval rows, how do i clean up approval requests nothing ever clears, the approval request is not created again when the document comes back to the same step, marking the old rows as done blocked the new approval from appearing, workflow action orphans	knowledge/document/workflow-action-orphans.md	-	-
cache-decorators, redis_cache caches a return value under a key hashed from the call's own arguments, request_cache and site_cache scope to the request or the process, none of the three expresses a caller-driven is-it-cached check or a success-only write, request_cache, site_cache, redis_cache, RedisWrapper, redis_cache vs request_cache, cache decorator scope, the cached value never updates even after i change the data, my function keeps handing back the same old answer, why does it still show stale data after the record changed, one server has the fresh number and the other has the old one, two users get different answers for the same lookup, why do my workers disagree about the same value, a failed lookup got remembered and now everyone gets nothing back, an empty result stuck around for an hour and broke the page, how do i check whether something is already cached before i call it, how do i clear the remembered answer for one function, the same slow call runs over and over inside a single page load, cache decorators	knowledge/job/cache-decorators.md	-	-
queue, a row refused by mute or by suspend_email_queue keeps status not sent and is picked up by every later flush, mail stops with nothing written anywhere, flush, get_queue, retry_sending_emails, EMAIL_QUEUE_BATCH_FAILURE_THRESHOLD_PERCENT, EMAIL_QUEUE_BATCH_FAILURE_THRESHOLD_COUNT, EmailQueue.can_send_now, EmailQueue.send, SendMailContext.__exit__, notify_failed_email, get_email_retry_limit, toggle_sending, send_now, clear_old_logs, show_toggle_sending_button, Send Now, are_emails_muted, execute, LogDoctype.clear_old_logs, Email Queue, Log Settings, Emails are muted, Email Queue flushing aborted due to too many failures., Only Administrator can delete Email Queue, email stuck in queue not sent, email queue status, emails are not going out and there is no error anywhere, mail stopped sending and nothing was written to any log, why did outgoing mail suddenly stop with no warning, the same message keeps trying to send again and again, one message has been stuck sending for hours, a pile of messages is queued and never leaves, how do i force one message to go out right now, how do i turn outgoing mail off for a while, the failure count looks far too low during an outage, nobody was told that the message failed to send, old queued messages vanished before i could look at them, why was only one person notified about the failure, email queue	knowledge/job/email-queue.md	-	-
enqueue, enqueue hands the job to a worker before the enqueueing transaction commits unless enqueue_after_commit is set, it re-queues the same work unless deduplicate is set with a job_id, enqueue_doc, run_doc_method, create_job_id, get_job, get_job_status, is_job_enqueued, get_jobs, _check_queue_size, task, queue_action, execute_action, after_commit, before_commit, after_rollback, CallbackManager, `job_id` paramater is required for deduplication., Cannot make dict for single fieldname, Error: Document has been modified after you have opened it, background job enqueue after commit, job re-queued after worker restart, the background task cannot find the record i just created, my queued work starts before the save is finished, why does the worker say the document does not exist yet, the same task got queued twice, the work ran again after i restarted the workers, how do i stop duplicate tasks from piling up, the call gave me nothing back instead of a task handle, i cannot check the status of the work i just queued, the worker crashes with an error about something not being sendable, passing an object into the background task breaks it, how do i run this straight away instead of in the background	knowledge/job/enqueue.md	-	-
execution, execute_job commits on return and rolls back on any exception, it retries the whole job up to five times only for a deadlock, a lock wait timeout or an explicit retrybackgroundjoberror, execute_job, RQ_JOB_FAILURE_TTL, RQ_RESULTS_TTL, before_job, after_job, RetryBackgroundJobError, CallbackManager, release_document_locks, `job_id` paramater is required for deduplication., background job retry on deadlock, execute_job commit rollback, my background task half wrote the data and stopped, the task failed and left the record in a broken half state, why does the same work run five times before it gives up, the task keeps retrying whenever two things write at once, how do i make a failed background task try again, the task left a record locked and nobody can edit it, a document stays locked after the work is over, there is no log for the task so i assumed it worked, the background work ran as the wrong user, why did my changes disappear when the task threw an error, how do i run cleanup after the task whether it fails or not	knowledge/job/execution.md	-	-
format-helpers, fmt_money reads two site defaults and the currency record before it formats, comma_and quotes each item before translating it so the quoted key never matches a row, get_url_to_form builds an absolute url whose host follows the request, fmt_money, comma_and, comma_or, comma_sep, get_url_to_form, get_absolute_url, get_url, quoted, slug, get_number_format_info, number_format_info, hide_currency_symbol, format money in python, link to a document in an email, the amount prints with no currency sign at all, why is the currency symbol missing from my totals, the symbol shows on the wrong side of the number, the digits are grouped in twos instead of threes, the amount has too many decimal places, the joined list keeps showing english words after translation, turning items into a sentence leaves them untranslated, the link inside my email points at a loopback address, the link i sent people opens the wrong address, how do i build a link to a record that works from an email, how do i print a number as money in a script, format helpers	knowledge/job/format-helpers.md	-	-
get-last-day, get_last_day returns the day before the first day of next month, frappe.utils re-exports it through a wildcard import, get_last_day, get_first_day, is_last_day_of_the_month, wildcard import of frappe.utils.data, get_last_day utility function, last day of next month, how do i get the last day of the month, what is the right way to find month end without writing my own calendar math, my month end date is wrong in february, my code says the month ends on the 30th when it ends on the 31st, how do i check whether a date is the final day of its month, the end of december comes out wrong in my date helper, why does my hand written month end break on a leap year, how do i get the first day of the month a few months ahead, is there a built in helper for month start and month end, my monthly period end is off by one day, get last day	knowledge/job/get-last-day.md	-	-
get-users-with-role, get_users_with_role runs one query joining has role and user, filters out disabled users and administrator, de-duplicates with .distinct(), get_users_with_role, get all users with a role, get_users_with_role query, how do i get every user who has a certain role, my list of role holders is missing people who are switched off, why is the admin account missing from my list of role holders, the same person shows up twice in my list of users with that role, getting the users for a role is really slow when there are many of them, i need to email everyone with a given role but my list is wrong, does the role holder list include disabled accounts, why does my role membership list not match what i see on the user screen, why is my loop over role holders running one query per person, who has this role and how do i get them in one go, get users with role	knowledge/job/get-users-with-role.md	-	-
list-indicator-precedence, frappe.get_indicator returns at the first of seven branches that matches, a doctype state sits ahead of listview_settings.get_indicator but behind the docstatus-driven draft and cancelled branches, get_indicator, avoid_status_override, title, color, custom, Doctype State, list view indicator color, get_indicator precedence, the colour of the status dot in the list is wrong, my custom status colour is ignored in the list view, why does every row show draft instead of my own status, the list still shows cancelled even though i set a colour for that status, my javascript that sets the row colour never runs, how do i control the colour shown next to a record in the list, the workflow state is showing in the list and i want my own status instead, i set a colour on the status table but the list ignores it, why does the coloured label in the list not match the status field, turning off the status override changed the colour but not the permissions, how do i stop the workflow from taking over the label in the list, list indicator precedence	knowledge/job/list-indicator-precedence.md	-	-
lock, frappe has three locks that are not interchangeable, for_update on the read, filelock for a critical section, the document lock file, is weak by its own docstring and exists for queue_action, filelock, LOCKS_DIR, create_lock, lock_exists, lock_age, check_lock, delete_lock, get_lock_path, release_document_locks, LockTimeoutError, unlock, is_locked, check_if_locked, queue_action, get_signature, DOCUMENT_LOCK_EXPIRY, DOCUMENT_LOCK_SOFT_EXPIRY, get_value, get_values, get_singles_dict, start_scheduler, _get_scheduler_lock_file, after_job, Error: Document has been modified after you have opened it, `as_iterator` only works with `as_list=True` or `as_dict=True`, frappe locking mechanisms, document lock file vs for_update, i keep getting told the record is locked and cannot save, a record stays locked forever after a background job crashed, why does my job say the document is being worked on when nothing is running, two background jobs are writing the same record at the same time, how do i stop a scheduled task from running twice at once, my process waits forever instead of failing when something else holds the record, how do i make sure only one process talks to the outside system at a time, i see a timeout error about waiting for a lock, how long until a stuck lock clears by itself, is there a way to force unlock a record that is stuck, two users saving at the same time overwrite each other	knowledge/job/lock.md	-	-
logger, a logger built by frappe.logger() defaults to warning on a dev server and error everywhere else, .info and .debug calls emit nothing until set_log_level is called, get_logger, set_log_level, default_log_level, frappe logger not printing, log level warning vs error, nothing shows up in my log file at all, my log lines never appear even though the code runs, why are my info messages missing from the log, logging works on my machine but writes nothing on the live site, i cannot tell whether that branch ran because there is no log line, how do i turn on more detailed logging, my debug messages are silently dropped, where do i write something so an operator can actually see it later, the log file is empty after the job finished, warnings appear locally but not in production	knowledge/job/logger.md	-	-
notification-log, enqueue_create_notification takes a list of users and drops every user who is disabled or who switched notifications off, its failure never reaches the caller, enqueue_create_notification, make_notification_logs, _get_user_ids, send_notification_email, type, for_user, from_user, document_type, document_name, link, is_notifications_enabled, Notification Settings, notification not sent to disabled user, some people never get the bell notification and nobody knows why, notification did not reach one of the users, why do only some of my users see the alert in the bell menu, no error anywhere but the notification never showed up, the notification silently disappears and nothing is logged, how do i find out why a person was not notified, the user turned off notifications long ago and still nothing shows, no notifications at all right after a fresh install, i do not get a notification when i am the one who did the action, notifying myself does not work but notifying others does, why does the alert not appear for the person who triggered it, i passed an email and the notification went nowhere, notification log	knowledge/job/notification-log.md	-	-
notification, a channel that fails writes an error log and lets the save commit, while a failure one line either side of that catch raises and refuses the save, Notification.send, send_notification_by_channel, get_list_of_recipients, load_standard_properties, get_template, get_documents_for_today, evaluate_alert, Notification.on_update, get_doc_module, export_module_json, channel, event, get_info_based_on_role, Role, Please specify which date field must be checked, Please specify which value field must be checked, Please specify the field from which to attach files, email notification failed silently, notification channel error handling, my alert email is not going out and there is no error on screen, the alert stopped firing and nothing tells me why, why did my alert turn itself off, the alert was enabled yesterday and is disabled today on its own, after renaming a field the alert quietly stopped working, saving the record fails and the message points at an alert, the whole save is rolled back because of a notification, why does one alert break the save and another one does not, people receive the alert but get permission denied when they click the link, the link in the alert opens an error page for my staff, how do i check whether an alert actually ran, the daily reminder alert never runs anymore	knowledge/job/notification.md	-	-
qrcode, the bench ships pyqrcode, not the qrcode package, frappe's own two-factor qr code generation imports pyqrcode, get_qr_svg_code, You have to enable Two Factor Auth from System Settings., OTP Secret has been reset. Re-registration will be required on next login., qr code library frappe uses, two factor qr code, the qr code works on my laptop but not on the server, module not found when generating a qr code on a clean install, which qr library is already available so i do not install a new one, two factor login shows no qr image, the qr image is blank on the login screen, how do i generate a qr code without adding a dependency, my qr code code crashes after deploy, why does the import fail only in production, i want a qr code as an image file and it fails, qr code generation broke for everyone except me	knowledge/job/qrcode.md	-	-
queue, a queue name is a timeout, the three built-in names are short, default and long, every queue is namespaced by bench id so two benches on one redis never dequeue each other's jobs, get_queues_timeout, get_queue, get_queues, get_queue_list, validate_queue, generate_qname, is_queue_accessible, get_workers, get_running_jobs_in_queue, get_redis_conn, start_worker, start_worker_pool, FrappeWorker, set_niceness, truncate_failed_registry, _check_queue_size, RedisQueue, QueueOverloaded, `job_id` paramater is required for deduplication., queue name and timeout, short default long queue, the background job never runs and just sits there, my job is stuck forever and nothing happens, why is my queued task never picked up, the long task dies after five minutes every time, the job gets killed halfway and looks like the code broke, how long can a background task run before it is cut off, which queue should i send a slow task to, two sites on the same server are stealing each other's jobs, jobs from one bench show up on another bench, the queue fills up and requests start failing, how do i stop the queue from growing without limit, i added a new queue and nothing runs on it	knowledge/job/queue.md	-	-
rate-limiter, the rate_limit decorator counts with a read-then-write race and keys its limit on cmd, a parallel flood can hold the counter near zero and a limit spanning several endpoints cannot be expressed by it, rate_limit, RateLimitExceededError, Either key or IP flag is required., You hit the rate limit because of too many requests. Please try after sometime., rate limit decorator race condition, api rate limiting, the rate limit does not block anything under heavy traffic, flooding the endpoint gets through without being throttled, why does the throttling stop working exactly when i am attacked, the counter stays near zero while requests pour in, i want one limit across all endpoints not per endpoint, how do i limit a user across the whole api instead of one call, each endpoint has its own separate counter and that is not what i want, the limit can be bypassed by hitting a different endpoint, how do i make the request counting exact, the throttle count is wrong when requests arrive at the same time, rate limiter	knowledge/job/rate-limiter.md	-	-
recipients, one malformed address cancels the mail for every other recipient and writes no queue row, past a hundred recipients the send returns nothing at all, EMail.validate, EMail.as_string, QueueBuilder.process, QueueBuilder.as_dict, QueueBuilder.send_emails, final_recipients, final_cc, final_bcc, EmailQueue.set_recipients, EmailQueue.send, sendmail, STANDARD_USERS, Email Queue, Headers must be a dictionary, Only Administrator can delete Email Queue, Updating Email Queue Statuses. The emails will be picked up in the next scheduled run., one bad email address blocks the whole email, email queue recipient limit, nobody got the email and there is nothing in the queue to show for it, one wrong address in the list and the whole send died, why does a single typo in one recipient stop everyone else from getting the mail, the send just returns empty and i cannot tell if it worked, how do i know a mail actually went out when the call gives me nothing back, sending to a big list quietly reports failure even though the mails go, the person on copy is getting the same message over and over, why does the cc address receive one email per person on the list, the queue row lists the right person but the to line is blank, mail works for normal users but never for the admin account i test with, i sent to a hundred people and half of them never received anything, how can i count who actually received a bulk mail instead of guessing	knowledge/job/recipients.md	-	-
render-address, render_address accepts check_permissions=false for a guest context, returns the rendered address template, not a plain string, a plain-text formatter is work it does not do while a permission bypass is a misreading of it, get_default_address, get_address_display, render_address, Address, Address Title is mandatory., render address template, address template guest access, how do i show a customer address on a page that a logged out visitor can open, the address does not render for guests and i keep getting a permission error, why is my address coming back as full html when i just wanted one line, i need the address as a plain comma separated line for a label, how do i get the default address of a customer or supplier, is there a way to skip the permission check when showing an address publicly, the address shows fine when i am logged in and disappears on the public site, how do i print an address the same way the desk shows it, what is the right way to format an address for a qr sticker, the rendered address has markup in it and it breaks my app screen, render address	knowledge/job/render-address.md	-	-
scheduled-type, sync_jobs deletes a scheduled job type only when its method string is absent from hooks, a method that stops resolving while its hooks line stays keeps its row and fails into its own log on every tick forever, ScheduledJobType, autoname, validate, enqueue, is_event_due, is_job_in_queue, rq_job_id, get_next_execution, execute, log_status, update_scheduler_log, get_queue_name, on_trash, execute_event, run_scheduled_job, sync_jobs, insert_events, insert_cron_jobs, insert_event_jobs, insert_single_event, clear_events, scheduler_events, Scheduled Job Type, Cron format is required for job types with Cron frequency., scheduled job type deleted, sync_jobs removes stale job, i removed the job from the code but it still runs every hour, why does a job i deleted keep firing after a migrate, the background job fails every time and nobody ever sees an error, how do i actually stop a recurring job from running, renaming the function broke the nightly task and nothing warned me, the scheduled task never shows any log so i cannot tell if it ran, how do i make something run every night at a specific minute, two different jobs ended up with the same name and one overwrote the other, i want a schedule the fixed options cannot express, the site was down all weekend and the missed runs never caught up, how do i trigger a scheduled task by hand to test it, all the history of a job vanished after i cleaned up the code, the scheduled job never runs and no error ever appears, scheduled type	knowledge/job/scheduled-type.md	-	-
scheduler, enqueue_events_for_site is the only call that reads maintenance_mode, pause_scheduler, disable_scheduler and system settings enable_scheduler, any path that calls enqueue_events directly runs the jobs of a paused site, start_scheduler, enqueue_events_for_all_sites, enqueue_events_for_site, enqueue_events, is_scheduler_inactive, is_scheduler_disabled, toggle_scheduler, enable_scheduler, disable_scheduler, activate_scheduler, schedule_jobs_based_on_activity, is_dormant, get_scheduler_tick, _get_scheduler_lock_file, is_schduler_process_running, FrappeWorker, start_worker_pool, set_niceness, `job_id` paramater is required for deduplication., scheduler disabled site, maintenance mode blocks scheduler, none of my background jobs are running at all, why did every scheduled task stop after i put the site in maintenance, how do i turn the scheduler back on for a site, a paused site is still running its jobs and i do not know what started them, jobs fire on a site i deliberately stopped, the tasks run once a day instead of every hour on a quiet site, why are my jobs running so late on a site nobody uses much, i started the scheduler twice and only one seems to do anything, how can i tell whether the scheduler process is actually alive, the order the jobs run in keeps changing between ticks, one site throwing an error seems to be skipping the others	knowledge/job/scheduler.md	-	-
stdlib-wrappers, now_datetime, as_json and parse_json change behaviour relative to their stdlib equivalents, most other stdlib reaches already have a frappe.utils wrapper, now, today, getdate, add_days, add_months, get_system_timezone, as_json, parse_json, generate_hash, Cannot make dict for single fieldname, frappe utility functions wrapping python stdlib, now_datetime vs datetime.now, the timestamps are off by a few hours from what the users see, why does the saved time not match the time shown on screen, how do i get the current time in the site timezone and not the server one, everything is coming out in indian time and we are not in india, converting my data to json blows up on a date field, the serializer crashes when i pass it a record object, how do i turn a document into json without an error, the incoming parameter is sometimes text and sometimes already an object, after i swapped the json call every stored signature stopped matching, the cached keys all changed and nothing raised an error, what should i use to generate a random token or id, is there an existing helper for this or do i import the standard library, stdlib wrappers	knowledge/job/stdlib-wrappers.md	-	-
week-boundary, get_first_day_of_week and get_last_day_of_week resolve the boundary from system settings first_day_of_the_week, defaulting to sunday, not from python's monday-based weekday(), get_first_day_of_week, get_last_day_of_week, get_week_start_offset_days, get_first_day_of_the_week, get_start_of_week_index, Weekday, first day of week setting, week boundary calculation, my weekly report is off by one day, the week starts on monday but it should start on sunday, why does my week range not match the one the system uses, this week and last week are shifted by a day in my totals, the numbers only look wrong on sunday and are fine the rest of the week, weekly totals are correct midweek but break on the edge day, is the first day of the week a setting or is it fixed, i changed the first day of the week in settings and my code ignored it, the same week gives two different date ranges in two places, how do i get the start and end of the week the right way, my hand written week calculation disagrees with the built in report, a record lands in the wrong week bucket at the weekend, week boundary	knowledge/job/week-boundary.md	-	-
